Symbol,Date,Expiry,Strike Price,Put Price,Call Price,Close,Volatility
NIFTY,07-Jan-2014,25-Jun-2015,6000,400.1,1260.9,6162.25,0.921568297116041
NIFTY,07-Jan-2014,28-Jun-2018,7100,562.65,2453.9,6162.25,
NIFTY,06-Feb-2014,25-Jun-2015,7800,499.15,1680.15,6036.3,0.361335235199548
NIFTY,16-Jan-2014,26-Feb-2014,6550,272.85,1069.1,6318.9,
NIFTY,23-Jan-2014,29-Jun-2017,4900,71.95,1249.05,6345.65,
NIFTY,19-Mar-2014,24-Dec-2014,7700,525.25,250,6524.05,0.193151910588625
NIFTY,21-Feb-2014,29-Dec-2016,4300,250,2233.9,6155.45,0.084418499305617
NIFTY,05-Feb-2014,30-Jun-2016,3800,17.4,3152.25,6022.4,
NIFTY,14-Feb-2014,27-Mar-2014,5350,4.95,1053.7,6048.35,0.204636354266454
NIFTY,11-Mar-2014,29-Dec-2016,4600,318.8,805.25,6511.9,0.506682590438929
NIFTY,13-Feb-2014,27-Mar-2014,6950,582.05,2142.3,6001.1,0.828807102540246
NIFTY,02-Jan-2014,27-Dec-2018,8300,526.4,2178.45,6221.15,0.294397337489132
NIFTY,21-Feb-2014,24-Apr-2014,4700,0.05,5,6155.45,3.14332531751401
NIFTY,13-Mar-2014,25-Sep-2014,6400,715.65,850.15,6493.1,-0.067299726095337
NIFTY,18-Mar-2014,26-Jun-2014,2700,25.55,600,6516.65,
NIFTY,14-Feb-2014,29-Dec-2016,7600,536.9,637.35,6048.35,0.951487860634877
NIFTY,28-Feb-2014,27-Mar-2014,6400,146.85,36.15,6276.95,0.165583290152967
NIFTY,08-Jan-2014,31-Dec-2015,6800,239.45,2838.9,6174.6,0.200488614039219
NIFTY,21-Jan-2014,26-Jun-2014,8700,1990.3,1301.35,6313.8,
NIFTY,20-Jan-2014,30-Jan-2014,4600,0.2,12.85,6303.95,
NIFTY,05-Feb-2014,26-Jun-2014,5100,80,227.75,6022.4,0.189262609685516
NIFTY,28-Jan-2014,27-Mar-2014,5950,78,2165,6126.25,0.169532340628739
NIFTY,18-Mar-2014,24-Apr-2014,8050,1423.95,437.6,6516.65,0.823225011259405
NIFTY,09-Jan-2014,25-Jun-2015,6900,306.05,1081,6168.35,0.068893270769017
NIFTY,14-Feb-2014,31-Dec-2015,3300,22.3,3753.4,6048.35,
NIFTY,06-Feb-2014,26-Jun-2014,5600,132,264.9,6036.3,1.17295189565223
NIFTY,21-Mar-2014,28-Jun-2018,7800,795.85,1598.15,6493.2,0.21420405991049
NIFTY,29-Jan-2014,31-Dec-2015,7400,355.1,266.4,6120.25,0.168727817290519
NIFTY,07-Mar-2014,30-Jun-2016,3400,19.45,2848.85,6526.65,
NIFTY,17-Jan-2014,29-Dec-2016,3900,150.85,1543.3,6261.65,0.216626457574504
NIFTY,10-Mar-2014,24-Apr-2014,5450,16.4,1311.25,6537.25,0.681707145670933
NIFTY,29-Jan-2014,25-Jun-2015,6700,332.4,1084.5,6120.25,0.289547337103586
NIFTY,12-Feb-2014,24-Apr-2014,5550,40,700,6084,
NIFTY,28-Jan-2014,26-Feb-2014,5300,2.2,1.1,6126.25,0.937488419859993
NIFTY,09-Jan-2014,25-Jun-2015,7100,325.5,1266,6168.35,
NIFTY,03-Jan-2014,30-Jun-2016,6100,739,3007.3,6211.15,0.511448507532422
NIFTY,18-Feb-2014,28-Jun-2018,5800,259.5,2206.55,6127.1,1.01380703314872
NIFTY,25-Feb-2014,27-Mar-2014,7000,748.55,42.3,6200.05,
NIFTY,14-Mar-2014,28-Jun-2018,3500,53.5,3318.15,6504.2,0.140658958793642
NIFTY,03-Mar-2014,26-Jun-2014,6600,556.45,147.9,6221.45,0.231254860090448
NIFTY,20-Jan-2014,25-Jun-2015,5800,403.25,1260.9,6303.95,0.685966262703515
NIFTY,10-Feb-2014,26-Feb-2014,6750,435.55,1.8,6053.45,1.10217658727932
NIFTY,16-Jan-2014,26-Jun-2014,7700,585.45,490,6318.9,0.256331947288577
NIFTY,09-Jan-2014,25-Jun-2015,7000,404.55,2091.2,6168.35,0.332765016998081
NIFTY,18-Mar-2014,24-Apr-2014,4800,0.1,155.05,6516.65,0.228885212191459
NIFTY,08-Jan-2014,27-Mar-2014,6150,118.45,11.3,6174.6,0.243003126013538
NIFTY,08-Jan-2014,27-Dec-2018,8700,637.3,2325.55,6174.6,0.022152195656376
NIFTY,25-Feb-2014,24-Apr-2014,6600,334.5,326.6,6200.05,
NIFTY,06-Mar-2014,25-Sep-2014,6000,532.05,692.55,6401.15,0.948126117117016
NIFTY,22-Mar-2014,30-Jun-2016,3300,22.9,3095.35,6494.9,0.397698679413424
NIFTY,15-Jan-2014,28-Dec-2017,6100,42,1898.05,6320.9,0.165240811747718
NIFTY,04-Feb-2014,27-Dec-2018,6400,157.5,1615.35,6000.9,
NIFTY,10-Mar-2014,29-Jun-2017,7400,522.65,1383.6,6537.25,-0.094232570575502
NIFTY,23-Jan-2014,27-Mar-2014,8000,1500,1690.45,6345.65,
NIFTY,22-Jan-2014,27-Mar-2014,5500,10.6,100.25,6338.95,0.092852456501332
NIFTY,19-Mar-2014,24-Dec-2014,4700,100,1825.5,6524.05,0.417708756926036
NIFTY,13-Jan-2014,25-Jun-2015,3300,21.15,1167.3,6272.75,2.00320947702672
NIFTY,21-Jan-2014,31-Dec-2015,6600,752.8,1545,6313.8,-0.033821185163171
NIFTY,17-Jan-2014,25-Jun-2015,4600,161.85,1548.85,6261.65,0.186556517911266
NIFTY,18-Mar-2014,30-Jun-2016,5200,102.45,3007.3,6516.65,0.408371183927628
NIFTY,31-Jan-2014,31-Dec-2015,7900,472.45,1066.8,6089.5,
NIFTY,08-Jan-2014,28-Dec-2017,4800,4,1182.85,6174.6,
NIFTY,19-Feb-2014,29-Jun-2017,8500,436.65,994.65,6152.75,1.36862865912212
NIFTY,12-Feb-2014,27-Dec-2018,4000,8.5,3687.85,6084,
NIFTY,02-Jan-2014,29-Jun-2017,7700,425.05,2166.25,6221.15,
NIFTY,07-Jan-2014,26-Feb-2014,5800,31,15.55,6162.25,0.23832363910202
NIFTY,20-Jan-2014,30-Jan-2014,5550,0.4,759.95,6303.95,0.578497680655739
NIFTY,23-Jan-2014,28-Dec-2017,8400,344.85,3447.15,6345.65,
NIFTY,11-Mar-2014,29-Jun-2017,3800,14.15,2974.95,6511.9,
NIFTY,05-Feb-2014,25-Sep-2014,6800,926.5,623.45,6022.4,1.91395177580524
NIFTY,08-Jan-2014,31-Dec-2015,8200,551.85,3558.65,6174.6,0.201732391492944
NIFTY,27-Jan-2014,30-Jan-2014,5050,0.6,444.1,6135.85,0.857864095096167
NIFTY,05-Mar-2014,25-Sep-2014,5900,490.65,1035.55,6328.65,
NIFTY,25-Feb-2014,24-Dec-2014,7200,384.8,1142.85,6200.05,0.290358031523289
NIFTY,12-Mar-2014,26-Jun-2014,3100,16.7,2591.75,6516.9,
NIFTY,18-Mar-2014,25-Sep-2014,5300,281.75,220.85,6516.65,0.599552651068415
NIFTY,20-Feb-2014,30-Jun-2016,3700,119.15,1421,6091.45,
NIFTY,13-Jan-2014,27-Dec-2018,7100,263.5,1734.4,6272.75,0.202664932713522
NIFTY,12-Feb-2014,24-Apr-2014,7300,1077.4,2,6084,0.191727577016707
NIFTY,12-Feb-2014,25-Jun-2015,6000,400.1,1084.5,6084,
NIFTY,15-Jan-2014,25-Sep-2014,6900,983.15,1250.65,6320.9,0.259891615071351
NIFTY,13-Mar-2014,24-Dec-2014,7900,588.4,55,6493.1,0.341926271083717
NIFTY,12-Feb-2014,26-Feb-2014,6900,799.05,1,6084,
NIFTY,30-Jan-2014,24-Dec-2014,4600,120,3245.5,6073.7,0.537939443171282
NIFTY,02-Jan-2014,30-Jun-2016,4500,252,2887.4,6221.15,
NIFTY,02-Jan-2014,30-Jun-2016,5400,321,3033.3,6221.15,
NIFTY,18-Feb-2014,24-Apr-2014,5350,5.6,751.5,6127.1,
NIFTY,22-Mar-2014,29-May-2014,6100,120.1,389.6,6494.9,
NIFTY,04-Feb-2014,30-Jun-2016,4300,178,507.5,6000.9,0.448237698892295
NIFTY,02-Jan-2014,24-Dec-2014,6400,410,2652.85,6221.15,
NIFTY,12-Feb-2014,28-Dec-2017,6400,62.65,1786.05,6084,
