Date,Open,High Price,Low Price,Close,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
24-September-2018,371.0,373.25,350.5,357.5,357.5856535838085,482922,6464,172685979.0,193025.0,39.97,22.75,-13.5
25-September-2018,360.0,363.0,344.05,360.1,350.68186761610565,241827,4678,84804344.0,29991.0,12.4,18.95,0.1
26-September-2018,364.4,364.95,357.3,360.9,360.8314149528605,104689,2881,37775080.0,14377.0,13.73,7.65,-3.5
27-September-2018,361.0,363.0,353.8,356.1,358.9833837136433,108508,2391,38952569.0,11483.0,10.58,9.2,-4.9
28-September-2018,359.85,359.9,335.45,338.25,343.86763050752717,264774,5533,91047208.0,32416.0,12.24,24.45,-21.6
01-October-2018,340.0,340.2,321.95,325.85,327.76071371478463,325284,2992,106615316.0,134892.0,41.47,18.25,-14.15
03-October-2018,325.15,327.0,316.45,318.65,320.6478935559526,6671599,4410,2139234166.0,6409852.0,96.08,10.55,-6.5
04-October-2018,315.0,317.4,302.35,310.0,310.5600699560617,301332,3371,93581687.0,35382.0,11.74,15.05,-5.0
05-October-2018,309.25,315.85,287.5,296.75,304.9688071322956,274582,5942,83738945.0,66053.0,24.06,28.35,-12.5
08-October-2018,300.0,302.0,291.1,295.35,294.58721183734895,142194,3309,41888534.0,17489.0,12.3,10.9,-4.65
09-October-2018,295.4,296.3,287.25,288.6,290.02144010039103,682133,2015,197833195.0,550470.0,80.7,9.05,-6.8
10-October-2018,290.95,303.95,284.1,295.65,290.47434010505333,2264565,4048,657798024.0,1875320.0,82.81,19.85,4.7
11-October-2018,290.0,294.55,282.35,286.25,286.03312762816364,7754464,2765,2218033591.0,7520958.0,96.99,12.2,-3.75
12-October-2018,289.7,292.45,284.7,290.55,286.13374525295984,12594690,5902,3603765820.0,11831906.0,93.94,7.75,0.85
15-October-2018,290.55,293.4,284.45,291.4,288.57506158145696,132751,1736,38308628.0,18184.0,13.7,8.95,0.85
16-October-2018,291.0,295.8,289.8,293.9,293.20132061272545,123579,1767,36233526.0,22427.0,18.15,6.0,2.9
17-October-2018,295.05,297.75,284.8,288.1,290.72454241356695,179966,2496,52320533.0,32443.0,18.03,12.95,-6.95
19-October-2018,287.8,293.0,284.95,286.85,288.7066893825958,189001,1820,54565853.0,54258.0,28.71,8.05,-0.95
22-October-2018,288.7,292.0,277.0,286.0,283.34517623550016,259227,3364,73450720.0,23172.0,8.94,15.0,-2.7
23-October-2018,283.0,290.6,283.0,285.9,286.2852143991089,120313,1943,34443833.0,21631.0,17.98,7.6,2.9
24-October-2018,287.5,328.75,286.9,316.75,304.2805210110572,519298,6300,158012266.0,139982.0,26.96,41.85,29.25
25-October-2018,307.4,310.7,293.05,295.85,302.0152677814387,516578,6807,156014443.0,52625.0,10.19,17.65,-11.55
26-October-2018,297.0,305.95,287.2,298.3,297.35602314216703,445075,5555,132345732.0,41966.0,9.43,18.75,1.3
