Date,Open,High Price,Low Price,Close,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-September-2017,1254.0,1254.0,1234.3,1239.55,1240.290073349633,61350,1230,76091796.0,29630.0,48.3,19.7,-14.45
25-September-2017,1239.55,1257.45,1238.0,1246.35,1247.2847142284634,117279,3222,146280304.0,71185.0,60.7,19.45,6.8
26-September-2017,1251.1,1251.15,1202.0,1217.55,1217.1233395069614,62632,2214,76230869.0,19410.0,30.99,49.15,-33.55
27-September-2017,1220.0,1220.0,1188.9,1207.0,1196.301577456389,335350,2635,401179734.0,237106.0,70.7,31.1,-13.0
28-September-2017,1207.0,1211.5,1193.0,1203.7,1201.999928645756,168175,1836,202146338.0,100426.0,59.72,18.5,-3.3
29-September-2017,1199.75,1199.75,1169.0,1175.15,1182.0227280136662,613472,3144,725137847.0,477340.0,77.81,30.75,-24.6
03-October-2017,1185.0,1192.5,1173.0,1186.55,1181.6788330920833,44905,1823,53063288.0,17327.0,38.59,19.5,1.55
04-October-2017,1190.0,1205.0,1180.0,1197.4,1194.074862074616,36614,857,43719857.0,10144.0,27.71,25.0,7.4
05-October-2017,1210.0,1210.0,1185.85,1188.05,1195.1358203318148,548077,2090,655026455.0,460892.0,84.09,24.15,-21.95
06-October-2017,1190.0,1210.0,1190.0,1205.5,1199.1153961507034,96693,1575,115946065.0,51122.0,52.87,20.0,15.5
09-October-2017,1210.0,1225.0,1205.35,1220.15,1217.0480297859135,32230,724,39225458.0,14177.0,43.99,19.65,10.15
10-October-2017,1222.95,1229.1,1201.7,1208.15,1214.1292990673924,71091,1540,86313666.0,20546.0,28.9,27.4,-14.8
11-October-2017,1211.0,1221.0,1199.35,1217.4,1209.1055955515455,54311,1579,65667734.0,17239.0,31.74,21.65,6.4
12-October-2017,1221.0,1243.15,1216.65,1238.2,1236.7059835595492,62772,1698,77630508.0,34240.0,54.55,26.5,17.2
13-October-2017,1238.0,1251.6,1231.45,1246.6,1243.617952358416,31695,1288,39416471.0,10528.0,33.22,20.15,8.6
16-October-2017,1246.0,1285.5,1246.0,1279.35,1272.9573592695974,68784,1847,87559099.0,21625.0,31.44,39.5,33.35
17-October-2017,1279.0,1287.4,1271.0,1279.7,1275.131074936187,59157,1188,75432929.0,8088.0,13.67,16.4,0.7
18-October-2017,1280.0,1282.0,1261.0,1264.2,1272.2761035574595,53690,1193,68308504.0,12172.0,22.67,21.0,-15.8
19-October-2017,1265.0,1269.0,1256.0,1259.35,1262.3390080209529,6109,282,7711629.0,3292.0,53.89,13.0,-5.65
23-October-2017,1261.0,1277.85,1239.0,1248.65,1262.2151665117294,73148,1448,92328515.0,15205.0,20.79,38.85,-12.35
24-October-2017,1249.0,1275.0,1249.0,1271.25,1265.4220795258086,36441,804,46113246.0,12191.0,33.45,26.0,22.25
25-October-2017,1280.0,1282.9,1266.0,1273.55,1274.0142140132505,49810,1264,63458648.0,17667.0,35.47,16.9,-6.45
26-October-2017,1281.0,1288.0,1255.05,1271.35,1265.2882432388976,62194,2670,78693337.0,14443.0,23.22,32.95,-9.65
