Date,Open,High Price,Low Price,Close,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
09-April-2014,2238.9,2250.0,2210.0,2243.3,2225.16251459712,10276,1485,22865770.0,3957.0,19.25,40.0,4.4
10-April-2014,2241.0,2242.1,2190.0,2205.1,2220.6988474576274,14750,2738,32755308.0,5488.0,37.21,52.1,-35.9
11-April-2014,2195.05,2206.15,2164.35,2171.55,2181.557112882921,11915,1771,25993253.0,3504.0,29.41,41.8,-23.5
15-April-2014,2172.0,2235.35,2124.0,2222.4,2170.825016951857,25071,3942,54424754.0,8939.0,35.65,111.35,50.4
16-April-2014,2214.15,2244.8,2162.25,2168.1,2200.6869161372974,18733,3015,41225468.0,4341.0,23.17,82.55,-46.05
17-April-2014,2175.1,2223.8,2165.0,2217.7,2205.038075313808,9560,1610,21080164.0,2492.0,26.07,58.8,42.6
21-April-2014,2219.0,2249.75,2211.9,2246.2,2237.689768076398,14660,2626,32804532.0,4152.0,28.32,37.85,27.2
22-April-2014,2246.0,2274.0,2234.5,2266.2,2258.6006373867144,10041,1536,22678609.0,2563.0,25.53,39.5,20.2
23-April-2014,2264.0,2293.0,2223.0,2249.95,2262.402127510672,28578,4054,64654928.0,8159.0,28.55,70.0,-14.05
25-April-2014,2256.0,2265.4,2198.0,2203.8,2223.275559883155,17459,2488,38816168.0,4183.0,23.96,67.4,-52.2
28-April-2014,2206.55,2210.05,2156.75,2165.05,2172.634029441972,11684,1741,25385056.0,2391.0,20.46,53.3,-41.5
29-April-2014,2165.0,2173.7,2141.0,2145.2,2151.2754015215555,5915,1096,12724794.0,1265.0,21.39,32.7,-19.8
30-April-2014,2151.85,2209.7,2151.85,2193.85,2172.169568286084,17002,2190,36931227.0,3078.0,18.1,57.85,42.0
02-May-2014,2205.0,2222.0,2185.0,2194.45,2205.1399183542785,12493,1610,27548813.0,2172.0,17.39,37.0,-10.55
05-May-2014,2205.05,2222.0,2183.8,2211.15,2199.081401416325,13415,1499,29500677.0,2728.0,20.34,38.2,6.1
06-May-2014,2208.05,2208.05,2175.15,2180.95,2185.7866531850354,5934,812,12970458.0,1833.0,30.89,32.9,-27.1
07-May-2014,2185.0,2190.55,2157.45,2164.3,2169.558917536757,9386,1514,20363480.0,3709.0,39.52,33.1,-20.7
08-May-2014,2159.9,2163.0,2128.35,2132.05,2142.7622537046077,6141,1031,13158703.0,2057.0,33.5,34.65,-27.85
09-May-2014,2111.0,2230.0,2110.0,2215.6,2180.7701228919505,18797,3052,40991936.0,5410.0,28.78,120.0,104.6
12-May-2014,2217.0,2315.0,2217.0,2304.55,2278.814556040757,27480,3917,62621824.0,9784.0,35.6,98.0,87.55
13-May-2014,2305.0,2441.95,2305.0,2428.85,2375.508278041736,47777,5423,113494659.0,14280.0,29.89,136.95,123.85
14-May-2014,2409.0,2484.8,2409.0,2431.75,2446.12501303577,38356,4985,93823571.0,7417.0,19.34,75.8,22.75
15-May-2014,2432.0,2463.45,2415.05,2441.25,2438.7817966017,16008,2177,39040019.0,2793.0,17.45,48.4,9.25
16-May-2014,2450.1,2775.05,2382.75,2397.8,2565.6722769028875,60960,8105,156403382.0,12164.0,19.95,392.3,-52.3
19-May-2014,2400.05,2471.0,2393.45,2444.4,2435.9150250498565,20559,2860,50079977.0,2820.0,13.72,77.55,44.35
20-May-2014,2440.0,2440.0,2355.1,2369.3,2381.8776640730725,23648,3334,56326643.0,5836.0,24.68,84.9,-70.7
21-May-2014,2365.3,2394.35,2325.7,2343.65,2350.538431677019,15456,2339,36329922.0,3524.0,22.8,68.65,-21.65
22-May-2014,2340.0,2386.75,2303.05,2306.95,2329.543432894221,30668,2647,71442438.0,12184.0,39.73,83.7,-33.05
23-May-2014,2311.0,2362.0,2311.0,2347.8,2339.9334401024985,15610,1463,36526361.0,4630.0,29.66,51.0,36.8
26-May-2014,2360.0,2364.95,2291.1,2303.25,2326.913310069791,20060,2297,46677881.0,5902.0,29.42,73.85,-56.75
27-May-2014,2302.0,2336.05,2280.0,2302.4,2309.2906990046904,8741,1277,20185510.0,1920.0,21.97,56.05,0.4
28-May-2014,2303.0,2380.0,2303.0,2350.3,2353.7508831971736,36232,4988,85281102.0,3842.0,10.6,77.0,47.3
29-May-2014,2346.5,2353.6,2268.9,2344.05,2329.1589475896867,28544,3318,66483513.0,5981.0,20.95,84.7,-2.45
30-May-2014,2344.8,2358.8,2332.85,2343.75,2346.3959378340605,12161,1171,28534521.0,3226.0,26.53,25.95,-1.05
02-June-2014,2349.5,2400.0,2349.5,2385.1,2378.5124067220772,16483,2071,39205020.0,6397.0,38.81,50.5,35.6
03-June-2014,2400.0,2461.9,2393.0,2455.75,2437.140300045071,31062,4014,75702452.0,8679.0,27.94,68.9,55.75
04-June-2014,2468.0,2568.95,2445.3,2543.35,2515.562506973112,35852,4238,90187947.0,10429.0,29.09,123.65,75.35
05-June-2014,2555.0,2596.9,2505.0,2587.5,2547.7302058670084,24919,3157,63486889.0,7873.0,31.59,91.9,32.5
06-June-2014,2599.0,2700.0,2593.0,2682.65,2653.137219959267,51064,5209,135479799.0,16438.0,32.19,107.0,83.65
09-June-2014,2710.0,2752.85,2684.0,2725.9,2725.653386101185,33859,4075,92287898.0,7556.0,22.32,68.85,15.9
10-June-2014,2725.0,2725.0,2635.0,2662.6,2665.390474652889,30970,3863,82547143.0,10008.0,32.32,90.0,-62.4
11-June-2014,2666.0,2722.0,2653.95,2705.4,2664.9177540213805,150135,4471,400097427.0,124151.0,82.69,68.05,39.4
12-June-2014,2705.0,2738.9,2685.4,2708.55,2712.4825281915632,28732,3327,77935048.0,8326.0,28.98,53.5,3.55
13-June-2014,2694.0,2760.8,2577.05,2588.85,2637.643507053925,3085587,36052,8138678516.0,2427734.0,78.68,183.75,-105.15
16-June-2014,2593.0,2620.75,2543.75,2610.75,2596.0666967610878,35444,5286,92014988.0,5744.0,16.21,77.0,17.75
17-June-2014,2639.0,2639.0,2578.0,2589.2,2589.144120204851,20698,2876,53590105.0,2996.0,14.47,61.0,-49.8
18-June-2014,2599.9,2602.55,2535.0,2543.2,2559.470495139045,22115,4280,56602690.0,5844.0,26.43,67.55,-56.7
19-June-2014,2550.0,2574.95,2530.1,2537.85,2545.958143596781,16031,3073,40814255.0,5483.0,34.2,44.85,-12.15
20-June-2014,2538.0,2564.95,2510.0,2520.0,2543.198462472183,14829,2180,37713090.0,2977.0,20.08,54.95,-18.0
23-June-2014,2525.0,2587.85,2525.0,2580.1,2569.7990331491715,24616,3441,63258173.0,4421.0,17.96,62.85,55.1
24-June-2014,2592.0,2622.0,2587.2,2613.65,2606.806191330029,18962,2703,49430259.0,5376.0,28.35,34.8,21.65
25-June-2014,2610.0,2655.0,2585.5,2640.05,2625.0169006330857,18165,2298,47683432.0,3891.0,21.42,69.5,30.05
26-June-2014,2670.05,2673.0,2630.05,2644.45,2648.951258183305,19552,2996,51792295.0,7551.0,38.62,42.95,-25.6
27-June-2014,2654.0,2654.0,2610.45,2623.45,2628.992543672774,14082,2192,37021473.0,3527.0,25.05,43.55,-30.55
