Date,Open,High Price,Low Price,Close,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
02-August-2018,293.9,296.2,290.6,294.0,293.9044314755462,884852,6790,260061924.0,141946.0,16.04,5.6,0.1
03-August-2018,295.4,299.15,294.05,298.6,296.04719143711935,3477241,15433,1029427432.0,1689670.0,48.59,5.1,3.2
06-August-2018,300.5,310.9,300.5,308.55,307.2493915521312,2032631,17606,624524638.0,552680.0,27.19,10.4,8.05
07-August-2018,309.4,310.5,303.0,304.0,306.3246742817584,1083375,7740,331864494.0,191625.0,17.69,7.5,-5.4
08-August-2018,305.5,310.55,303.15,308.65,307.081339527498,1057985,7553,324887451.0,250314.0,23.66,7.4,3.15
09-August-2018,313.0,319.2,310.1,316.45,315.6981257083357,2508521,18620,791935378.0,461318.0,18.39,9.1,3.45
10-August-2018,317.7,325.85,301.1,304.45,313.02245720125995,6462515,47787,2022912325.0,819899.0,12.69,24.75,-13.25
13-August-2018,296.4,302.55,291.8,294.8,296.73480791286164,2454485,16767,728331135.0,295730.0,12.05,10.75,-1.6
14-August-2018,296.95,299.1,293.75,294.7,295.6111210755919,1678183,7545,496089558.0,334018.0,19.9,5.35,-2.25
16-August-2018,293.95,298.25,290.5,292.7,294.5516546420988,1137255,8303,334980342.0,257674.0,22.66,7.75,-1.25
17-August-2018,295.9,302.65,294.2,302.0,298.7061192013104,1395035,10438,416705491.0,228093.0,16.35,8.45,6.1
20-August-2018,304.0,308.5,303.7,307.55,306.0427742405105,1390276,10952,425483924.0,408237.0,29.36,4.8,3.55
21-August-2018,308.1,308.5,303.5,306.9,305.54997197956163,758375,9665,231721460.0,187707.0,24.75,5.0,-1.2
23-August-2018,307.9,307.9,298.35,302.25,302.22010147429273,953542,8264,288179560.0,127434.0,13.36,9.55,-5.65
24-August-2018,301.25,305.85,299.1,300.3,301.7054538781593,1068084,10615,322246768.0,236721.0,22.16,6.75,-0.95
27-August-2018,303.25,310.3,303.25,308.25,308.23974910777747,1887982,11032,581951098.0,737952.0,39.09,7.05,5.0
28-August-2018,308.7,310.15,303.6,304.95,305.69999483131636,812586,8744,248407536.0,154783.0,19.05,6.55,-3.75
29-August-2018,306.9,312.0,306.0,309.65,309.8181863687069,1538284,12104,476588359.0,309424.0,20.11,6.0,2.75
30-August-2018,310.0,310.0,306.0,308.15,307.7387230028067,934912,6176,287708625.0,141539.0,15.14,4.0,-1.85
31-August-2018,307.3,310.0,304.75,308.85,307.45348940141395,1333008,7732,409837961.0,390346.0,29.28,5.25,1.55
03-September-2018,312.0,312.2,304.3,306.4,309.9420515450978,1011813,6743,313603397.0,266422.0,26.33,7.9,-5.6
04-September-2018,307.7,307.7,295.7,296.6,302.13771229847765,1127481,9660,340654530.0,191290.0,16.97,12.0,-11.1
05-September-2018,296.9,298.9,290.6,296.75,295.12755299405575,1072809,10034,316615495.0,110604.0,10.31,8.3,-0.15
06-September-2018,298.3,300.0,295.1,296.65,297.445718740692,886328,6895,263634469.0,112325.0,12.67,4.9,-1.65
07-September-2018,296.5,296.5,290.0,291.85,291.95919264967836,1316405,10063,384336541.0,254906.0,19.36,6.5,-4.65
10-September-2018,291.0,293.3,284.0,285.0,287.8274109617958,1653251,11467,475850955.0,393967.0,23.83,9.3,-6.0
11-September-2018,288.3,291.5,281.2,282.3,285.9291880323035,2335721,13504,667850809.0,806237.0,34.52,10.3,-6.0
12-September-2018,283.9,286.6,280.15,285.45,283.7312450041743,1125940,8491,319464358.0,124831.0,11.09,6.45,1.55
14-September-2018,290.0,291.45,288.85,290.4,290.2389221295366,915880,6195,265824024.0,189211.0,20.66,2.6,0.4
17-September-2018,289.5,289.5,284.1,285.6,285.81454702630936,1036473,8244,296239061.0,200307.0,19.33,5.4,-3.9
18-September-2018,285.6,286.9,272.55,274.0,277.27871742724625,1777022,16513,492730381.0,491504.0,27.66,14.35,-11.6
19-September-2018,276.05,278.0,270.6,271.4,273.749782367043,1717341,14542,470121725.0,422165.0,24.58,7.4,-4.65
21-September-2018,274.9,279.35,253.6,270.05,271.3906364373973,3124345,21747,847917978.0,755462.0,24.18,25.75,-4.85
24-September-2018,272.25,273.0,263.0,264.55,266.9029632895381,2803506,13104,748264059.0,1460988.0,52.11,10.0,-7.7
25-September-2018,264.9,272.2,261.0,270.25,265.6567917588848,1171589,12282,311240575.0,153044.0,13.06,11.2,5.35
26-September-2018,272.55,273.85,262.35,264.0,264.5139914946825,5335956,10818,1411435020.0,286854.0,5.38,11.5,-8.55
27-September-2018,264.05,268.15,263.9,265.0,266.11221101041406,939783,8888,250087732.0,137744.0,14.66,4.25,0.95
28-September-2018,266.85,272.75,262.4,265.0,267.2975968522483,1981859,14593,529746148.0,448322.0,22.62,10.35,-1.85
01-October-2018,265.5,274.25,264.4,273.05,269.01693433048763,1464835,9846,394065421.0,328466.0,22.42,9.85,7.55
03-October-2018,274.0,278.3,269.95,270.7,273.4302602208178,1566631,9087,428364322.0,496108.0,31.67,8.35,-3.3
04-October-2018,268.95,272.4,265.8,270.6,269.60785737318463,998578,8606,269224475.0,161901.0,16.21,6.6,1.65
05-October-2018,271.0,272.0,255.95,257.8,263.4523642795383,2129211,17252,560945672.0,500930.0,23.53,16.05,-13.2
08-October-2018,259.15,268.35,258.55,266.0,262.5969930952557,1077520,9426,282953512.0,226624.0,21.03,9.8,6.85
09-October-2018,268.7,268.7,259.7,262.65,263.4656763731153,1145115,9832,301698498.0,232235.0,20.28,9.0,-6.05
10-October-2018,261.95,279.4,261.15,278.1,271.71111031943946,1684200,11941,457615852.0,389689.0,23.14,18.25,16.15
11-October-2018,268.8,271.25,261.1,262.15,264.07991221104226,2638145,19739,696681100.0,757310.0,28.71,10.15,-6.65
12-October-2018,265.0,268.0,261.5,263.35,264.84279810246943,6700498,11518,1774578639.0,3291836.0,49.13,6.5,-1.65
15-October-2018,263.35,265.6,261.0,263.35,263.1386595580936,896570,6811,235922228.0,135956.0,15.16,4.6,0.0
16-October-2018,264.8,271.0,263.6,270.2,267.71182556479687,1837519,8561,491925566.0,863560.0,47.0,7.4,5.4
17-October-2018,274.45,275.0,259.9,261.15,266.5366036382629,1282755,9188,341901161.0,262513.0,20.46,15.1,-13.3
19-October-2018,260.0,264.0,258.1,260.85,260.7318788031242,1526541,8238,398017903.0,439855.0,28.81,5.9,0.85
22-October-2018,264.55,266.5,259.0,259.95,262.86619755658523,3525967,8836,926857538.0,2658176.0,75.39,7.5,-4.6
23-October-2018,258.3,259.0,254.95,255.35,256.61529387238755,1194413,8034,306504643.0,339675.0,28.44,4.05,-2.95
24-October-2018,259.5,261.85,252.9,255.5,256.7109018017776,1270634,8201,326185600.0,372300.0,29.3,8.95,-4.0
25-October-2018,254.8,255.0,248.4,249.65,250.29741100615803,1439903,11840,360403993.0,536706.0,37.27,6.6,-5.15
26-October-2018,254.0,254.0,247.65,248.1,249.79879664773557,1037269,7705,259108548.0,233109.0,22.47,6.35,-5.9
29-October-2018,248.95,268.75,248.3,268.05,262.4767650580444,2416167,15994,634187698.0,504151.0,20.87,20.45,19.1
30-October-2018,267.2,279.0,266.15,273.15,274.5643607765,2144031,14385,588674501.0,298917.0,13.94,12.85,5.95
31-October-2018,275.0,281.8,268.7,280.5,275.9082746184535,1620969,13691,447238760.0,292187.0,18.03,13.1,5.5
01-November-2018,282.5,288.35,278.85,285.7,284.829802865536,1765394,11479,502836825.0,248375.0,14.07,9.5,3.2
02-November-2018,287.1,292.65,283.25,285.45,288.332114621436,1738174,11493,501171385.0,406926.0,23.41,9.4,-1.65
05-November-2018,286.0,299.9,283.75,295.3,292.1340692090956,2519900,18023,736148641.0,382091.0,15.16,16.15,9.3
06-November-2018,297.8,298.15,284.3,286.5,289.73041910397234,2486352,16580,720371807.0,348155.0,14.0,13.85,-11.3
07-November-2018,289.9,290.0,285.95,286.65,286.86100282779233,250372,2660,71821963.0,109217.0,43.62,4.05,-3.25
09-November-2018,287.1,287.45,282.55,283.0,285.17241865027216,4075029,8080,1162085876.0,3208420.0,78.73,4.9,-4.1
